DynoWare	Version 3.2.2.0
Path:	C:\Documents and Settings\User\Dokumenty\Dynamometer - Testovanie rezné sily\5 rezne sily od 12_2020 do projektu\Rn5um_nastroj2\
Filename:	t0.dwd
Config ID:	t0.cfg
Setup ID:	0
Manipulated:	0
Filename 1:	 
Filename 2:	 
Date:	Wednesday, December 16, 2020
Time:	08:42:47
Sampling rate [Hz]:	16667
Measuring time [s]:	20
Delay time [s]:	0
Cycle time [s]:	0
Cycles:	1
Samples per channel:	333321
Cycle interval:	0
Cycle No:	1
Time	Fx	Fy	Fz	Mx	My	Mz
s	N	N	N	Nm	Nm	Nm
8.213116	1.34277	2.44141	4.15039	0.842285	0.732422	0.549316
8.213176	1.64795	3.11279	6.10352	0.741577	0.631714	0.540161
8.213236	2.62451	4.63867	7.32422	0.704956	0.521851	0.512695
8.213296	2.56348	3.479	5.12695	0.805664	0.631714	0.732422
8.213356	2.56348	3.17383	6.46973	0.759888	0.704956	0.613403
8.213416	1.77002	3.90625	4.5166	0.65918	0.585938	0.558472
8.213476	0.976563	2.56348	7.69043	0.695801	0.595093	0.494385
8.213536	0.671387	2.68555	3.78418	0.622559	0.476074	0.540161
8.213596	1.83105	2.19727	2.68555	0.704956	0.65918	0.375366
8.213656	1.15967	2.31934	5.49316	0.888062	0.576782	0.411987
8.213716	1.95313	2.86865	4.88281	0.878906	0.65918	0.466919
8.213776	2.0752	3.78418	6.34766	0.668335	0.430298	0.439453
8.213836	2.0752	3.78418	3.41797	0.924683	0.979614	0.695801
8.213896	1.46484	3.35693	5.85938	0.778198	0.604248	0.366211
8.213956	2.31934	3.479	5.24902	0.558472	0.549316	0.704956
8.214016	1.95313	2.0752	3.05176	0.750732	0.769043	0.622559
8.214076	1.64795	2.31934	7.08008	0.558472	0.512695	0.567627
8.214136	1.40381	3.17383	7.44629	0.512695	0.485229	0.366211
8.214196	1.28174	3.2959	3.05176	0.805664	0.640869	0.640869
8.214256	1.64795	2.62451	4.88281	0.778198	0.704956	0.476074
8.214316	1.83105	3.05176	5.12695	0.714111	0.540161	0.430298
8.214376	1.09863	2.92969	5.37109	0.723267	0.650024	0.466919
8.214436	0.488281	2.74658	3.78418	0.85144	0.805664	0.622559
8.214496	1.28174	2.68555	4.63867	0.576782	0.714111	0.531006
8.214556	1.34277	2.38037	4.39453	0.805664	0.531006	0.50354
8.214616	1.46484	2.0752	5.7373	0.613403	0.585938	0.622559
8.214676	2.19727	3.60107	3.17383	0.704956	0.531006	0.576782
8.214736	1.95313	4.08936	1.09863	0.778198	0.85144	0.83313
8.214796	2.13623	2.38037	5.7373	0.878906	0.686646	0.50354
8.214856	1.58691	4.02832	7.32422	0.686646	0.357056	0.457764
8.214916	0.976563	2.68555	4.5166	0.65918	0.778198	0.650024
8.214976	0.427246	1.95313	4.63867	0.805664	0.67749	0.640869
8.215036	0.366211	2.99072	4.88281	0.750732	0.567627	0.311279
8.215096	0.793457	2.31934	6.10352	0.668335	0.686646	0.485229
8.215156	1.83105	2.44141	2.44141	0.83313	0.521851	0.576782
8.215216	1.2207	2.74658	6.34766	0.631714	0.604248	0.256348
8.215276	1.52588	3.54004	3.90625	0.805664	0.457764	0.595093
8.215336	1.09863	4.08936	5.49316	0.668335	0.83313	0.613403
8.215396	1.52588	3.66211	5.12695	0.714111	0.585938	0.585938
8.215456	0.671387	3.35693	6.34766	0.723267	0.769043	0.357056
8.215516	1.2207	2.68555	2.19727	0.723267	0.576782	0.67749
8.215576	1.40381	2.86865	3.54004	0.723267	0.668335	0.567627
8.215636	1.95313	2.31934	9.76563	0.640869	0.512695	0.604248
8.215696	1.15967	4.39453	-0.12207	0.897217	0.668335	0.604248
8.215756	2.0752	3.66211	8.42285	0.512695	0.540161	0.283813
8.215816	0.671387	3.41797	4.88281	0.83313	0.485229	0.567627
8.215876	0.610352	2.99072	3.90625	0.640869	0.787354	0.521851
8.215936	2.0752	2.92969	5.37109	0.714111	0.466919	0.631714
8.215996	0.366211	2.0752	5.61523	0.411987	0.567627	0.402832
8.216056	0.671387	2.99072	1.34277	0.732422	0.640869	0.622559
8.216116	1.83105	2.86865	4.39453	0.759888	0.576782	0.604248
8.216176	1.0376	3.479	6.46973	0.714111	0.787354	0.411987
8.216236	2.38037	3.54004	5.61523	0.85144	0.558472	0.686646
8.216296	1.15967	4.39453	4.39453	0.640869	0.723267	0.430298
8.216356	1.52588	2.80762	4.27246	0.796509	0.631714	0.704956
8.216416	0.366211	3.23486	5.49316	0.622559	0.769043	0.521851
8.216476	0.793457	2.80762	5.00488	0.823975	0.613403	0.613403
8.216536	0.671387	2.86865	6.83594	0.67749	0.714111	0.247192
8.216596	1.64795	2.86865	2.56348	0.668335	0.604248	0.860596
8.216656	1.34277	3.17383	5.61523	0.686646	0.622559	0.357056
8.216716	2.50244	2.62451	7.32422	0.622559	0.393677	0.604248
8.216776	1.52588	5.06592	2.92969	0.860596	0.640869	0.750732
8.216836	1.46484	3.90625	7.32422	0.622559	0.714111	0.494385
8.216896	1.0376	2.68555	6.10352	0.695801	0.613403	0.430298
8.216956	0.671387	3.41797	-0.488281	0.695801	0.595093	0.686646
8.217016	0.915527	1.77002	4.63867	0.640869	0.704956	0.476074
8.217076	1.40381	1.77002	6.5918	0.732422	0.604248	0.50354
8.217136	1.0376	3.41797	2.68555	0.732422	0.512695	0.723267
8.217196	1.28174	4.3335	4.15039	0.778198	0.50354	0.714111
8.217256	1.46484	4.88281	4.5166	0.769043	0.576782	0.631714
8.217316	2.44141	4.15039	4.5166	0.769043	0.640869	0.613403
8.217376	0.976563	3.78418	2.44141	0.714111	0.741577	0.650024
8.217436	1.2207	2.01416	2.92969	0.714111	0.631714	0.65918
8.217496	1.28174	2.68555	7.44629	0.686646	0.576782	0.448608
8.217556	0.610352	2.80762	2.44141	0.933838	0.622559	0.567627
8.217616	0.427246	2.92969	7.56836	0.67749	0.65918	0.375366
8.217676	1.46484	4.27246	4.5166	0.704956	0.558472	0.3479
8.217736	2.31934	3.90625	3.2959	0.769043	0.723267	0.604248
8.217796	1.15967	3.11279	5.37109	0.704956	0.741577	0.613403
8.217856	1.58691	2.80762	4.39453	0.714111	0.512695	0.613403
8.217916	0.915527	3.11279	3.66211	0.869751	0.769043	0.613403
8.217976	0.793457	2.13623	5.00488	0.778198	0.750732	0.521851
8.218036	-0.610352	2.62451	3.54004	0.631714	0.521851	0.576782
8.218096	0.305176	2.19727	5.00488	0.814819	0.65918	0.393677
8.218156	1.52588	2.74658	5.00488	0.897217	0.640869	0.585938
8.218216	2.01416	3.60107	6.10352	0.686646	0.549316	0.494385
8.218276	1.40381	3.90625	6.34766	0.732422	0.604248	0.604248
8.218336	0.549316	3.78418	3.66211	0.67749	0.686646	0.558472
8.218396	1.58691	2.74658	0.732422	0.613403	0.549316	0.366211
8.218456	1.28174	2.86865	3.41797	0.732422	0.869751	0.778198
8.218516	1.40381	1.77002	5.85938	0.842285	0.604248	0.476074
8.218576	0.976563	2.68555	5.24902	0.631714	0.613403	0.375366
8.218636	1.0376	2.92969	5.12695	0.842285	0.549316	0.540161
8.218696	1.2207	3.23486	5.85938	0.714111	0.686646	0.613403
8.218756	1.77002	3.479	4.76074	0.695801	0.604248	0.512695
8.218816	1.40381	3.2959	3.2959	0.769043	0.714111	0.585938
8.218876	1.09863	3.17383	3.90625	0.759888	0.695801	0.695801
8.218936	1.28174	2.92969	4.76074	0.686646	0.576782	0.384521
8.218996	1.77002	3.66211	4.63867	0.631714	0.567627	0.640869
8.219056	1.46484	2.86865	2.56348	0.714111	0.723267	0.787354
8.219116	1.89209	2.68555	5.24902	0.604248	0.65918	0.384521
8.219176	0.915527	4.57764	6.10352	0.714111	0.604248	0.430298
8.219236	1.15967	3.84521	3.78418	0.805664	0.668335	0.567627
8.219296	2.19727	4.02832	4.27246	0.695801	0.558472	0.521851
8.219356	1.52588	3.479	6.10352	0.814819	0.650024	0.805664
8.219416	1.40381	2.31934	6.10352	0.805664	0.759888	0.521851
8.219476	1.0376	3.60107	5.37109	0.631714	0.549316	0.256348
8.219536	1.77002	2.86865	3.17383	0.769043	0.549316	0.549316
8.219596	1.2207	3.90625	6.71387	0.823975	0.521851	0.402832
8.219656	2.01416	3.78418	3.54004	0.704956	0.457764	0.540161
8.219716	2.13623	3.78418	3.54004	0.796509	0.604248	0.769043
8.219776	0.244141	3.05176	3.66211	0.805664	0.805664	0.750732
8.219836	1.15967	3.479	5.85938	0.650024	0.622559	0.375366
8.219896	0.183105	4.15039	4.88281	0.787354	0.567627	0.375366
8.219956	1.52588	4.27246	2.56348	0.668335	0.631714	0.604248
8.220016	2.38037	3.54004	3.41797	0.613403	0.650024	0.402832
8.220076	1.2207	3.17383	6.83594	0.723267	0.668335	0.50354
8.220136	1.40381	3.54004	3.41797	0.704956	0.787354	0.714111
8.220196	1.89209	3.17383	5.49316	0.814819	0.650024	0.576782
8.220256	-0.0610352	4.02832	8.42285	0.759888	0.67749	0.338745
8.220316	1.15967	4.02832	4.15039	0.842285	0.567627	0.512695
8.220376	2.0752	3.84521	5.49316	0.567627	0.430298	0.549316
8.220436	1.46484	3.11279	2.80762	0.631714	0.732422	0.485229
8.220496	1.70898	2.74658	3.90625	0.814819	0.576782	0.558472
8.220556	0.610352	3.35693	2.44141	0.65918	0.512695	0.320435
8.220616	1.64795	2.80762	6.34766	0.65918	0.750732	0.50354
8.220676	1.64795	3.23486	4.88281	0.83313	0.650024	0.723267
8.220736	1.95313	4.3335	4.39453	0.823975	0.622559	0.50354
8.220796	1.0376	3.2959	5.7373	0.640869	0.576782	0.466919
8.220856	0.915527	2.74658	4.27246	0.668335	0.576782	0.778198
8.220916	0.732422	2.68555	3.17383	0.604248	0.421143	0.576782
8.220976	1.09863	3.17383	4.5166	0.686646	0.67749	0.448608
8.221036	2.2583	2.01416	5.12695	0.695801	0.778198	0.714111
8.221096	1.70898	3.11279	4.27246	0.814819	0.622559	0.622559
8.221156	1.09863	3.78418	7.8125	0.787354	0.531006	0.494385
8.221216	0.793457	3.54004	2.56348	0.778198	0.759888	0.439453
8.221276	1.46484	3.54004	7.20215	0.631714	0.540161	0.448608
8.221336	1.09863	2.92969	4.88281	0.85144	0.595093	0.558472
8.221396	-0.0610352	3.41797	3.54004	0.769043	0.723267	0.430298
8.221456	1.28174	2.38037	5.7373	0.567627	0.686646	0.485229
8.221516	1.09863	3.17383	7.20215	0.796509	0.421143	0.604248
8.221576	0.793457	3.35693	5.24902	0.796509	0.732422	0.430298
8.221636	2.50244	3.66211	4.88281	0.695801	0.576782	0.411987
8.221696	1.28174	3.11279	5.85938	0.704956	0.558472	0.366211
8.221756	-0.0610352	3.11279	4.63867	0.796509	0.686646	0.576782
8.221816	0.793457	3.35693	5.85938	0.65918	0.622559	0.357056
8.221876	1.40381	2.50244	6.71387	0.750732	0.485229	0.549316
8.221936	1.40381	3.72314	2.68555	0.585938	0.650024	0.668335
8.221996	2.0752	2.99072	3.78418	0.723267	0.540161	0.585938
8.222056	2.01416	2.99072	7.69043	0.622559	0.567627	0.50354
8.222116	2.0752	3.2959	-0.488281	0.952148	0.888062	0.704956
8.222176	1.15967	3.17383	8.05664	0.778198	0.521851	0.228882
8.222236	1.40381	4.21143	4.15039	0.558472	0.457764	0.531006
8.222296	1.95313	2.68555	2.92969	0.695801	0.741577	0.759888
8.222356	1.46484	2.68555	4.27246	0.604248	0.759888	0.585938
8.222416	0.488281	2.99072	5.49316	0.741577	0.585938	0.366211
8.222476	1.58691	2.56348	2.44141	0.695801	0.67749	0.622559
8.222536	1.70898	2.68555	5.00488	0.823975	0.67749	0.494385
8.222596	1.15967	3.35693	5.98145	0.842285	0.631714	0.631714
8.222656	0.976563	3.60107	7.08008	0.842285	0.805664	0.65918
8.222716	0.854492	3.96729	5.24902	0.814819	0.549316	0.558472
8.222776	1.46484	3.35693	4.39453	0.668335	0.65918	0.613403
8.222836	1.2207	2.50244	4.15039	0.704956	0.759888	0.67749
8.222896	1.46484	2.0752	6.95801	0.695801	0.686646	0.393677
8.222956	1.95313	2.86865	5.49316	0.823975	0.411987	0.457764
8.223016	2.50244	3.11279	2.92969	0.769043	0.805664	0.897217
