DynoWare	Version 3.2.2.0
Path:	C:\Documents and Settings\User\Dokumenty\Dynamometer - Testovanie rezné sily\5 rezne sily od 12_2020 do projektu\Rn30um_nastroj1\
Filename:	t0.dwd
Config ID:	t0.cfg
Setup ID:	0
Manipulated:	0
Filename 1:	 
Filename 2:	 
Date:	Friday, December 11, 2020
Time:	09:45:34
Sampling rate [Hz]:	16667
Measuring time [s]:	20
Delay time [s]:	0
Cycle time [s]:	0
Cycles:	1
Samples per channel:	333321
Cycle interval:	0
Cycle No:	1
Time	Fx	Fy	Fz	Mx	My	Mz
s	N	N	N	Nm	Nm	Nm
11.460251	1.34277	3.35693	4.27246	0.796509	0.494385	0.576782
11.460311	1.52588	2.99072	4.88281	0.567627	0.485229	0.439453
11.460371	0.671387	3.54004	1.34277	0.67749	0.631714	0.466919
11.460431	2.0752	1.64795	0	0.805664	0.631714	0.476074
11.460491	0.549316	3.54004	3.41797	0.695801	0.485229	0.714111
11.460551	1.77002	3.23486	4.15039	0.558472	0.567627	0.384521
11.460611	1.40381	2.38037	2.19727	0.604248	0.640869	0.485229
11.460671	0.915527	2.68555	4.39453	0.723267	0.448608	0.576782
11.460731	0.854492	3.90625	1.2207	0.823975	0.540161	0.393677
11.460791	0.427246	3.2959	2.92969	0.714111	0.466919	0.338745
11.460851	1.77002	3.2959	3.2959	0.759888	0.631714	0.256348
11.460911	1.58691	2.31934	-0.976563	0.732422	0.512695	0.430298
11.460971	1.28174	2.92969	2.68555	0.741577	0.686646	0.714111
11.461031	1.46484	2.44141	8.05664	0.613403	0.50354	0.183105
11.461091	1.52588	2.62451	3.2959	0.604248	0.613403	0.585938
11.461151	1.09863	3.41797	2.0752	0.823975	0.50354	0.750732
11.461211	0.12207	4.02832	0.854492	0.769043	0.640869	0.512695
11.461271	1.28174	2.44141	3.54004	0.723267	0.704956	0.32959
11.461331	1.34277	2.92969	5.24902	0.695801	0.357056	0.384521
11.461391	1.28174	3.66211	5.24902	0.83313	0.430298	0.439453
11.461451	1.09863	2.01416	1.83105	0.549316	0.65918	0.759888
11.461511	1.77002	2.19727	3.78418	0.640869	0.622559	0.283813
11.461571	0.488281	3.479	2.44141	0.842285	0.549316	0.494385
11.461631	1.15967	3.479	5.61523	0.83313	0.50354	0.402832
11.461691	1.77002	2.50244	3.05176	0.732422	0.604248	0.366211
11.461751	0.915527	2.31934	3.90625	0.796509	0.421143	0.540161
11.461811	0.671387	3.11279	3.2959	0.67749	0.3479	0.485229
11.461871	1.52588	3.11279	5.61523	0.631714	0.65918	0.393677
11.461931	0.854492	2.38037	1.09863	0.778198	0.631714	0.613403
11.461991	0.488281	2.99072	1.09863	0.85144	0.512695	0.283813
11.462051	0.976563	3.11279	2.80762	0.814819	0.567627	0.613403
11.462111	0.732422	2.56348	4.88281	0.704956	0.549316	0.393677
11.462171	1.15967	2.62451	5.7373	0.668335	0.357056	0.650024
11.462231	1.89209	3.60107	3.41797	0.476074	0.695801	0.595093
11.462291	1.58691	2.62451	1.83105	0.732422	0.613403	0.704956
11.462351	1.15967	2.38037	5.37109	0.695801	0.521851	0.411987
11.462411	1.15967	2.50244	2.31934	0.796509	0.686646	0.439453
11.462471	1.89209	2.38037	3.17383	0.67749	0.512695	0.595093
11.462531	1.95313	2.13623	3.41797	0.686646	0.576782	0.448608
11.462591	0.488281	2.68555	1.58691	0.750732	0.439453	0.576782
11.462651	1.15967	3.11279	4.15039	0.567627	0.430298	0.466919
11.462711	0.671387	3.17383	0.488281	0.67749	0.631714	0.50354
11.462771	1.46484	2.2583	5.49316	0.521851	0.540161	0.585938
11.462831	1.34277	3.17383	5.85938	0.704956	0.421143	0.292969
11.462891	1.28174	2.2583	1.58691	0.531006	0.50354	0.512695
11.462951	0.854492	2.38037	5.7373	0.769043	0.686646	0.549316
11.463011	0.915527	3.72314	6.34766	0.704956	0.640869	0.283813
11.463071	0.793457	3.90625	0.488281	0.631714	0.466919	0.686646
11.463131	1.64795	3.11279	3.2959	0.521851	0.695801	0.457764
11.463191	0.793457	2.68555	-0.244141	0.796509	0.540161	0.375366
11.463251	1.09863	2.86865	4.5166	0.759888	0.750732	0.640869
11.463311	1.89209	3.35693	5.61523	0.485229	0.50354	0.695801
11.463371	0.854492	3.2959	3.05176	0.668335	0.65918	0.576782
11.463431	1.52588	2.38037	4.63867	0.704956	0.668335	0.67749
11.463491	1.46484	2.86865	1.70898	0.83313	0.650024	0.411987
11.463551	1.58691	2.56348	5.12695	0.814819	0.640869	0.576782
11.463611	-0.0610352	3.35693	5.49316	0.823975	0.476074	0.164795
11.463671	1.2207	2.92969	5.61523	0.723267	0.439453	0.402832
11.463731	0.854492	2.68555	1.83105	0.759888	0.750732	0.50354
11.463791	0.915527	2.62451	3.2959	0.567627	0.622559	0.402832
11.463851	0.732422	2.99072	4.76074	0.769043	0.549316	0.3479
11.463911	1.40381	2.74658	4.63867	0.613403	0.650024	0.595093
11.463971	1.70898	3.479	3.78418	0.576782	0.640869	0.549316
11.464031	1.64795	2.74658	2.31934	0.805664	0.650024	0.631714
11.464091	1.83105	2.74658	3.2959	0.540161	0.540161	0.531006
11.464151	0.732422	2.74658	4.15039	0.67749	0.549316	0.50354
11.464211	0.610352	3.11279	1.2207	0.878906	0.723267	0.448608
11.464271	0.915527	3.2959	2.44141	0.650024	0.631714	0.494385
11.464331	0.244141	3.05176	4.5166	0.695801	0.476074	0.466919
11.464391	1.40381	2.19727	0.854492	0.631714	0.640869	0.549316
11.464451	0.915527	2.99072	5.37109	0.778198	0.631714	0.485229
11.464511	1.2207	3.84521	6.10352	0.85144	0.686646	0.512695
11.464571	1.77002	3.23486	4.02832	0.67749	0.50354	0.430298
11.464631	1.70898	3.60107	5.12695	0.67749	0.549316	0.384521
11.464691	0.976563	2.80762	0.732422	0.860596	0.650024	0.448608
11.464751	0.610352	2.01416	4.39453	0.622559	0.65918	0.476074
11.464811	0.549316	2.31934	2.68555	0.668335	0.384521	0.494385
11.464871	0	3.66211	1.2207	0.695801	0.622559	0.540161
11.464931	0.793457	3.05176	4.63867	0.585938	0.622559	0.558472
11.464991	1.34277	3.35693	1.70898	0.750732	0.549316	0.375366
11.465051	0.793457	3.17383	3.54004	0.814819	0.439453	0.540161
11.465111	1.15967	3.78418	4.5166	0.83313	0.485229	0.256348
11.465171	2.13623	3.11279	3.66211	0.723267	0.485229	0.50354
11.465231	0.427246	4.57764	1.95313	0.650024	0.778198	0.521851
11.465291	1.64795	2.80762	1.58691	0.805664	0.512695	0.448608
11.465351	-0.0610352	3.05176	2.56348	0.759888	0.714111	0.421143
11.465411	0.427246	2.2583	4.27246	0.668335	0.439453	0.485229
11.465471	0.488281	3.72314	2.31934	0.778198	0.558472	0.402832
11.465531	1.46484	1.89209	4.76074	0.631714	0.604248	0.686646
11.465591	0.366211	3.60107	2.92969	0.750732	0.531006	0.494385
11.465651	0.915527	3.2959	6.34766	0.650024	0.567627	0.183105
11.465711	0.732422	3.2959	0.732422	0.759888	0.558472	0.686646
11.465771	1.15967	2.92969	1.2207	0.585938	0.448608	0.366211
11.465831	1.40381	2.2583	2.80762	0.640869	0.540161	0.714111
11.465891	0.244141	2.99072	1.58691	0.704956	0.567627	0.393677
11.465951	0.976563	2.2583	4.15039	0.769043	0.476074	0.549316
11.466011	-0.183105	2.86865	4.63867	0.631714	0.65918	0.411987
11.466071	0.915527	3.41797	1.34277	0.640869	0.375366	0.613403
11.466131	1.70898	2.56348	4.27246	0.604248	0.576782	0.430298
11.466191	0.488281	2.2583	0.610352	0.869751	0.714111	0.540161
11.466251	1.58691	2.31934	3.41797	0.558472	0.411987	0.439453
11.466311	0.12207	3.72314	2.80762	0.622559	0.50354	0.357056
11.466371	1.89209	2.44141	3.41797	0.558472	0.531006	0.531006
11.466431	0.488281	2.92969	1.95313	0.67749	0.585938	0.448608
11.466491	1.40381	1.64795	2.44141	0.714111	0.613403	0.466919
11.466551	1.09863	2.92969	3.2959	0.704956	0.50354	0.704956
11.466611	0.854492	3.11279	5.85938	0.631714	0.411987	0.430298
11.466671	1.34277	3.54004	0.488281	0.67749	0.759888	0.686646
11.466731	1.0376	3.23486	2.92969	0.585938	0.613403	0.613403
11.466791	1.0376	2.92969	1.09863	0.759888	0.531006	0.292969
11.466851	1.34277	2.38037	3.41797	0.695801	0.512695	0.512695
11.466911	1.34277	2.0752	5.7373	0.814819	0.357056	0.521851
11.466971	1.77002	2.13623	-0.488281	0.796509	0.640869	0.613403
11.467031	1.2207	1.52588	6.46973	0.67749	0.604248	0.723267
11.467091	0.793457	2.99072	6.22559	0.531006	0.320435	0.247192
11.467151	0.732422	3.41797	1.46484	0.631714	0.457764	0.439453
11.467211	1.95313	3.17383	3.78418	0.466919	0.558472	0.512695
11.467271	0.854492	2.44141	0.12207	0.704956	0.585938	0.613403
11.467331	1.95313	1.58691	1.58691	0.723267	0.750732	0.457764
11.467391	1.40381	2.0752	5.12695	0.915527	0.540161	0.485229
11.467451	0.915527	2.62451	2.56348	0.805664	0.704956	0.338745
11.467511	1.89209	2.13623	6.34766	0.695801	0.814819	0.631714
11.467571	0.732422	3.84521	5.12695	0.704956	0.421143	0.265503
11.467631	1.89209	2.38037	4.76074	0.759888	0.558472	0.311279
11.467691	1.0376	3.78418	5.24902	0.668335	0.494385	0.384521
11.467751	1.95313	2.56348	4.27246	0.512695	0.485229	0.411987
11.467811	1.34277	2.99072	3.17383	0.576782	0.585938	0.714111
11.467871	1.09863	2.92969	1.83105	0.558472	0.750732	0.494385
11.467931	1.64795	2.86865	0.12207	0.759888	0.695801	0.521851
11.467991	0.366211	2.38037	2.19727	0.83313	0.704956	0.494385
11.468051	0.610352	2.62451	6.5918	0.714111	0.320435	0.402832
11.468111	0.854492	4.02832	5.00488	0.650024	0.512695	0.439453
11.468171	1.52588	3.54004	3.05176	0.65918	0.521851	0.494385
11.468231	1.09863	3.2959	3.05176	0.65918	0.476074	0.338745
11.468291	2.2583	3.11279	4.15039	0.668335	0.512695	0.576782
11.468351	1.2207	3.35693	2.56348	0.650024	0.67749	0.512695
11.468411	1.70898	2.56348	3.17383	0.714111	0.640869	0.613403
11.468471	1.28174	2.62451	0	0.942993	0.723267	0.549316
11.468531	0.793457	2.13623	4.27246	0.695801	0.67749	0.576782
11.468591	0.488281	3.2959	5.7373	0.83313	0.604248	0.421143
11.468651	0.915527	2.99072	3.2959	0.714111	0.521851	0.457764
11.468711	1.15967	3.72314	3.66211	0.613403	0.384521	0.531006
11.468771	0.732422	3.72314	3.41797	0.704956	0.567627	0.595093
11.468831	1.2207	3.11279	3.41797	0.65918	0.558472	0.622559
11.468891	1.0376	2.80762	4.15039	0.668335	0.622559	0.384521
11.468951	0.12207	3.05176	-0.488281	0.805664	0.650024	0.338745
11.469011	1.58691	3.17383	3.90625	0.695801	0.65918	0.595093
11.469071	1.2207	2.99072	4.63867	0.83313	0.668335	0.521851
11.469131	1.34277	3.11279	2.80762	0.787354	0.613403	0.567627
11.469191	0.976563	2.74658	5.12695	0.65918	0.512695	0.466919
11.469251	0.793457	2.68555	1.95313	0.67749	0.540161	0.540161
11.469311	1.77002	2.68555	4.39453	0.604248	0.613403	0.613403
11.469371	1.64795	2.80762	1.83105	0.814819	0.622559	0.384521
11.469431	1.15967	2.13623	2.92969	0.823975	0.65918	0.457764
11.469491	0.793457	3.41797	3.90625	0.805664	0.668335	0.521851
11.469551	1.0376	3.35693	6.22559	0.732422	0.613403	0.32959
11.469611	0.793457	3.41797	3.54004	0.750732	0.512695	0.439453
11.469671	0.732422	3.05176	2.80762	0.521851	0.540161	0.476074
11.469731	1.64795	3.17383	1.46484	0.695801	0.604248	0.640869
11.469791	1.46484	2.13623	3.41797	0.686646	0.686646	0.549316
11.469851	1.09863	2.0752	2.31934	0.686646	0.604248	0.531006
11.469911	0.793457	2.44141	4.39453	0.714111	0.558472	0.164795
11.469971	0.732422	2.62451	1.83105	0.83313	0.476074	0.549316
11.470031	1.70898	2.68555	3.66211	0.613403	0.476074	0.366211
11.470091	1.64795	3.54004	1.58691	0.622559	0.567627	0.476074
11.470151	1.95313	2.19727	0.366211	0.585938	0.576782	0.521851
11.470211	0.915527	2.38037	1.83105	0.769043	0.741577	0.421143
11.470271	1.2207	2.44141	2.68555	0.796509	0.741577	0.384521
11.470331	0.915527	2.74658	5.00488	0.769043	0.439453	0.531006
11.470391	1.95313	1.95313	4.02832	0.558472	0.366211	0.466919
11.470451	1.46484	2.50244	2.44141	0.640869	0.704956	0.521851
11.470511	2.13623	3.17383	3.41797	0.723267	0.457764	0.622559
11.470571	0.549316	2.62451	3.78418	0.668335	0.65918	0.247192
11.470631	1.15967	1.64795	2.80762	0.613403	0.494385	0.585938
11.470691	1.34277	2.86865	2.44141	0.787354	0.512695	0.540161
11.470751	1.2207	2.99072	2.56348	0.695801	0.686646	0.457764
11.470811	1.58691	1.40381	6.22559	0.668335	0.67749	0.723267
11.470871	0.976563	2.44141	3.2959	0.65918	0.393677	0.402832
11.470931	1.34277	3.60107	1.83105	0.750732	0.421143	0.622559
11.470991	2.19727	3.35693	4.76074	0.531006	0.576782	0.531006
11.471051	2.86865	2.74658	2.92969	0.531006	0.567627	0.567627
11.471111	2.13623	2.56348	0.366211	0.67749	0.576782	0.796509
11.471171	0.854492	2.19727	2.92969	0.750732	0.613403	0.393677
11.471231	0.854492	2.13623	3.78418	0.759888	0.695801	0.311279
11.471291	1.34277	2.44141	0.976563	0.750732	0.521851	0.686646
11.471351	1.28174	2.13623	2.80762	0.650024	0.494385	0.558472
11.471411	1.89209	1.77002	3.05176	0.576782	0.640869	0.457764
11.471471	1.89209	2.01416	4.02832	0.83313	0.704956	0.650024
11.471531	0.610352	3.17383	2.0752	0.723267	0.494385	0.393677
11.471591	1.09863	2.38037	2.44141	0.631714	0.714111	0.50354
11.471651	1.34277	1.89209	4.39453	0.668335	0.485229	0.430298
11.471711	0.976563	2.86865	3.90625	0.759888	0.521851	0.558472
11.471771	1.0376	3.23486	3.66211	0.823975	0.540161	0.576782
11.471831	1.64795	3.66211	5.12695	0.439453	0.430298	0.494385
11.471891	2.56348	3.05176	0.976563	0.668335	0.576782	0.650024
11.471951	0.854492	2.68555	1.83105	0.805664	0.750732	0.485229
11.472011	0.915527	2.56348	4.39453	0.805664	0.595093	0.183105
11.472071	0.793457	2.80762	5.7373	0.83313	0.375366	0.50354
11.472131	1.46484	3.84521	3.66211	0.521851	0.448608	0.375366
11.472191	2.62451	2.68555	2.80762	0.576782	0.457764	0.65918
11.472251	1.46484	2.38037	-2.0752	0.796509	0.741577	0.531006
11.472311	0.854492	1.83105	4.88281	0.796509	0.50354	0.366211
11.472371	0.671387	3.84521	3.90625	0.549316	0.540161	0.521851
11.472431	0.976563	2.13623	1.34277	0.778198	0.741577	0.567627
11.472491	0.854492	2.68555	3.17383	0.650024	0.50354	0.631714
11.472551	1.58691	2.74658	2.68555	0.85144	0.67749	0.50354
11.472611	1.2207	2.38037	5.24902	0.67749	0.567627	0.320435
11.472671	1.83105	3.479	2.92969	0.686646	0.540161	0.485229
11.472731	2.31934	2.50244	0.244141	0.65918	0.732422	0.567627
11.472791	0.610352	1.89209	-0.366211	0.787354	0.549316	0.576782
11.472851	1.15967	2.19727	3.66211	0.823975	0.704956	0.393677
11.472911	-1.0376	3.54004	3.66211	0.897217	0.704956	0.466919
11.472971	1.58691	2.86865	5.61523	0.686646	0.50354	0.567627
11.473031	1.77002	2.74658	1.83105	0.576782	0.65918	0.485229
11.473091	1.15967	2.68555	2.19727	0.67749	0.650024	0.613403
11.473151	1.2207	1.46484	3.41797	0.869751	0.567627	0.430298
11.473211	0.549316	1.58691	6.22559	0.741577	0.494385	0.219727
11.473271	2.0752	2.74658	1.58691	0.622559	0.558472	0.640869
11.473331	1.2207	2.13623	4.02832	0.540161	0.457764	0.466919
11.473391	1.2207	2.44141	1.09863	0.695801	0.650024	0.695801
11.473451	1.28174	1.64795	2.56348	0.759888	0.732422	0.485229
11.473511	-0.0610352	1.58691	2.92969	0.933838	0.585938	0.393677
11.473571	0.732422	3.05176	7.20215	0.796509	0.622559	0.439453
11.473631	1.52588	4.57764	4.39453	0.631714	0.448608	0.567627
11.473691	1.58691	3.72314	4.27246	0.576782	0.366211	0.32959
11.473751	1.77002	2.2583	1.83105	0.723267	0.595093	0.521851
11.473811	1.09863	2.86865	2.19727	0.595093	0.585938	0.338745
11.473871	1.09863	3.35693	4.63867	0.640869	0.585938	0.393677
11.473931	1.28174	2.01416	3.66211	0.650024	0.512695	0.421143
11.473991	1.2207	2.62451	3.05176	0.668335	0.613403	0.466919
11.474051	1.0376	2.31934	3.78418	0.650024	0.50354	0.521851
11.474111	0.915527	3.11279	7.44629	0.65918	0.595093	0.631714
11.474171	1.40381	3.11279	3.78418	0.576782	0.338745	0.320435
11.474231	0.671387	3.17383	1.70898	0.67749	0.549316	0.567627
11.474291	1.58691	2.68555	3.78418	0.695801	0.67749	0.668335
11.474351	0.183105	2.56348	3.2959	0.860596	0.714111	0.393677
11.474411	0.732422	4.21143	3.66211	0.805664	0.466919	0.366211
11.474471	0.915527	3.11279	4.76074	0.604248	0.595093	0.457764
11.474531	1.89209	3.54004	1.46484	0.67749	0.576782	0.576782
11.474591	0.732422	3.17383	5.00488	0.732422	0.640869	0.759888
11.474651	0.793457	1.89209	6.95801	0.567627	0.50354	0.357056
11.474711	0.976563	2.74658	2.19727	0.869751	0.494385	0.375366
11.474771	1.70898	2.31934	5.61523	0.613403	0.540161	0.65918
11.474831	0.976563	2.50244	2.92969	0.85144	0.567627	0.50354
11.474891	0.976563	2.86865	3.41797	0.585938	0.650024	0.50354
11.474951	0.793457	2.56348	6.22559	0.604248	0.613403	0.439453
11.47501	1.15967	3.11279	4.39453	0.83313	0.631714	0.558472
11.47507	1.34277	4.02832	2.56348	0.741577	0.65918	0.576782
11.47513	1.0376	3.41797	3.90625	0.521851	0.531006	0.485229
11.47519	1.52588	2.50244	3.90625	0.640869	0.476074	0.631714
11.47525	0	2.68555	4.15039	0.595093	0.769043	0.430298
11.47531	1.15967	3.23486	2.68555	0.759888	0.411987	0.411987
11.47537	0.793457	3.11279	3.78418	0.558472	0.549316	0.494385
11.47543	1.52588	3.54004	1.58691	0.750732	0.540161	0.613403
11.47549	1.15967	2.80762	3.2959	0.805664	0.714111	0.439453
11.47555	1.0376	2.86865	4.15039	0.997925	0.567627	0.604248
11.47561	0.12207	3.60107	4.02832	0.595093	0.457764	0.411987
11.47567	1.2207	3.23486	5.12695	0.558472	0.558472	0.421143
