,time,Fx,Fy,Fz,Mx,My,Mz
234,9.777404,1.46484,2.2583,8.17871,0.67749,0.531006,0.439453
235,9.777464,1.70898,3.2959,7.32422,0.668335,0.668335,0.686646
236,9.777524,1.83105,3.41797,8.78906,0.622559,0.521851,0.567627
237,9.777584,1.70898,3.2959,8.42285,0.640869,0.567627,0.50354
238,9.777644,1.52588,3.84521,7.8125,0.650024,0.650024,0.558472
239,9.777704,1.28174,3.66211,8.91113,0.576782,0.50354,0.604248
240,9.777764,1.28174,3.05176,8.42285,0.668335,0.457764,0.338745
241,9.777824,0.793457,2.80762,6.10352,0.769043,0.613403,0.512695
242,9.777884,1.15967,2.68555,8.91113,0.67749,0.585938,0.567627
243,9.777944,1.2207,3.05176,9.76563,0.814819,0.650024,0.521851
244,9.778004,1.58691,3.05176,7.8125,0.714111,0.640869,0.585938
245,9.778064,1.09863,3.72314,8.42285,0.704956,0.640869,0.531006
246,9.778124,1.40381,3.23486,6.5918,0.759888,0.613403,0.576782
247,9.778184,1.46484,3.23486,7.20215,0.704956,0.787354,0.640869
248,9.778244,1.15967,2.92969,8.42285,0.567627,0.549316,0.531006
249,9.778304,1.46484,2.31934,6.46973,0.686646,0.585938,0.558472
250,9.778364,1.58691,3.35693,8.05664,0.631714,0.622559,0.640869
251,9.778424,2.13623,3.35693,7.69043,0.668335,0.531006,0.50354
252,9.778484,1.95313,3.479,6.95801,0.686646,0.549316,0.585938
253,9.778544,1.52588,3.41797,7.8125,0.631714,0.531006,0.549316
254,9.778604,1.34277,4.57764,8.91113,0.668335,0.585938,0.494385
255,9.778664,1.52588,3.60107,4.5166,0.759888,0.714111,0.485229
256,9.778724,1.46484,2.50244,9.0332,0.622559,0.549316,0.631714
257,9.778784,1.15967,2.86865,9.52148,0.622559,0.540161,0.402832
258,9.778844,1.40381,3.05176,8.30078,0.759888,0.604248,0.585938
259,9.778904,1.58691,2.74658,11.2305,0.640869,0.640869,0.531006
260,9.778964,1.09863,3.41797,8.42285,0.787354,0.67749,0.457764
261,9.779024,0.793457,3.23486,8.91113,0.732422,0.613403,0.65918
262,9.779084,1.46484,3.41797,9.15527,0.769043,0.567627,0.558472
263,9.779144,1.52588,4.08936,9.52148,0.723267,0.640869,0.411987
264,9.779204,0.915527,3.479,6.71387,0.65918,0.695801,0.604248
265,9.779264,1.64795,2.92969,7.56836,0.576782,0.494385,0.540161
266,9.779324,1.77002,2.56348,7.56836,0.695801,0.631714,0.613403
267,9.779384,1.95313,2.92969,7.44629,0.613403,0.650024,0.65918
268,9.779444,1.83105,3.11279,9.15527,0.650024,0.531006,0.549316
269,9.779504,1.28174,4.02832,7.20215,0.640869,0.640869,0.558472
270,9.779564,1.40381,4.15039,10.9863,0.640869,0.613403,0.787354
271,9.779624,1.83105,4.02832,10.498,0.585938,0.50354,0.457764
272,9.779684,1.2207,4.15039,6.71387,0.741577,0.494385,0.466919
273,9.779744,1.09863,2.99072,9.39941,0.622559,0.521851,0.631714
274,9.779804,1.34277,2.2583,8.66699,0.704956,0.558472,0.421143
275,9.779864,1.64795,2.99072,8.05664,0.65918,0.640869,0.567627
276,9.779924,1.58691,3.11279,8.78906,0.631714,0.65918,0.494385
277,9.779984,1.15967,3.35693,7.56836,0.704956,0.622559,0.558472
278,9.780044,0.915527,3.90625,6.22559,0.897217,0.787354,0.622559
279,9.780104,1.64795,3.66211,8.91113,0.650024,0.595093,0.668335
280,9.780164,1.46484,3.17383,8.17871,0.67749,0.558472,0.549316
281,9.780224,1.0376,2.92969,6.71387,0.695801,0.640869,0.631714
282,9.780284,1.2207,2.74658,9.27734,0.595093,0.640869,0.576782
283,9.780344,1.58691,2.68555,6.95801,0.704956,0.686646,0.558472
284,9.780404,1.77002,2.68555,7.69043,0.650024,0.549316,0.604248
285,9.780464,1.34277,3.54004,8.66699,0.668335,0.622559,0.448608
286,9.780524,1.52588,4.08936,8.91113,0.732422,0.622559,0.50354
287,9.780584,1.58691,3.17383,9.27734,0.704956,0.695801,0.567627
288,9.780644,0.366211,4.27246,8.54492,0.668335,0.558472,0.411987
289,9.780704,1.40381,3.479,8.54492,0.67749,0.650024,0.585938
290,9.780764,1.2207,3.479,9.27734,0.67749,0.558472,0.466919
291,9.780824,1.64795,2.86865,9.52148,0.814819,0.567627,0.457764
292,9.780884,1.52588,2.13623,10.6201,0.759888,0.567627,0.576782
293,9.780944,1.77002,3.35693,9.15527,0.650024,0.558472,0.585938
294,9.781004,1.64795,3.35693,10.0098,0.67749,0.549316,0.476074
295,9.781064,1.09863,3.479,7.08008,0.796509,0.714111,0.476074
296,9.781124,1.52588,3.35693,7.44629,0.750732,0.585938,0.595093
297,9.781184,1.0376,3.23486,7.69043,0.741577,0.668335,0.531006
298,9.781244,1.28174,2.86865,7.69043,0.668335,0.604248,0.613403
299,9.781304,1.64795,2.68555,9.15527,0.650024,0.585938,0.531006
300,9.781364,1.77002,3.11279,7.44629,0.65918,0.604248,0.558472
301,9.781424,1.46484,2.86865,7.44629,0.613403,0.668335,0.668335
302,9.781484,1.34277,3.90625,8.91113,0.613403,0.567627,0.585938
303,9.781544,1.52588,3.54004,8.17871,0.741577,0.540161,0.531006
304,9.781604,1.46484,3.60107,9.15527,0.631714,0.604248,0.622559
305,9.781664,0.976563,3.66211,9.8877,0.567627,0.558472,0.476074
306,9.781724,0.671387,3.84521,8.66699,0.65918,0.604248,0.604248
307,9.781784,0.671387,3.60107,8.42285,0.67749,0.540161,0.439453
308,9.781844,1.46484,3.66211,9.39941,0.714111,0.585938,0.338745
309,9.781904,1.34277,3.17383,4.15039,0.796509,0.640869,0.430298
310,9.781964,1.64795,2.80762,7.56836,0.723267,0.65918,0.714111
311,9.782024,1.46484,3.17383,9.64355,0.796509,0.585938,0.439453
312,9.782084,1.2207,3.2959,8.42285,0.778198,0.704956,0.604248
313,9.782144,1.2207,3.05176,9.64355,0.668335,0.604248,0.576782
314,9.782204,1.0376,2.38037,9.0332,0.732422,0.67749,0.540161
315,9.782264,1.52588,2.99072,8.54492,0.695801,0.631714,0.585938
316,9.782324,1.58691,2.86865,8.17871,0.604248,0.50354,0.631714
317,9.782384,1.46484,2.92969,9.27734,0.640869,0.494385,0.466919
318,9.782444,1.70898,3.2959,7.32422,0.732422,0.668335,0.640869
319,9.782504,1.77002,4.02832,8.78906,0.604248,0.567627,0.531006
320,9.782564,1.0376,3.96729,8.05664,0.704956,0.65918,0.531006
321,9.782624,1.77002,3.479,8.17871,0.686646,0.576782,0.540161
322,9.782684,1.40381,3.17383,9.64355,0.686646,0.595093,0.549316
323,9.782744,1.40381,3.11279,9.52148,0.759888,0.558472,0.50354
324,9.782804,0.732422,3.11279,10.376,0.640869,0.686646,0.723267
325,9.782864,0.549316,3.78418,10.376,0.595093,0.521851,0.521851
326,9.782924,0.671387,3.479,10.1318,0.732422,0.631714,0.531006
327,9.782984,0.854492,3.90625,9.15527,0.796509,0.686646,0.540161
328,9.783044,0.793457,3.54004,7.32422,0.750732,0.558472,0.494385
329,9.783104,1.0376,2.68555,8.66699,0.732422,0.695801,0.640869
330,9.783164,1.40381,3.11279,8.05664,0.650024,0.640869,0.595093
