DynoWare	Version 3.2.2.0
Path:	C:\Documents and Settings\User\Dokumenty\Dynamometer - Testovanie rezné sily\5 rezne sily od 12_2020 do projektu\Rn30um_nastroj3\
Filename:	t0.dwd
Config ID:	t0.cfg
Setup ID:	0
Manipulated:	0
Filename 1:	 
Filename 2:	 
Date:	Friday, February 05, 2021
Time:	08:49:39
Sampling rate [Hz]:	16667
Measuring time [s]:	20
Delay time [s]:	0
Cycle time [s]:	0
Cycles:	1
Samples per channel:	333321
Cycle interval:	0
Cycle No:	1
Time	Fx	Fy	Fz	Mx	My	Mz
s	N	N	N	Nm	Nm	Nm
9.385072	1.64795	2.44141	5.24902	0.704956	0.640869	0.732422
9.385132	1.64795	3.60107	6.34766	0.759888	0.732422	0.640869
9.385192	1.46484	3.60107	7.08008	0.650024	0.640869	0.521851
9.385252	0.793457	3.35693	7.8125	0.631714	0.650024	0.476074
9.385312	1.40381	2.56348	5.7373	0.686646	0.613403	0.576782
9.385372	1.40381	1.83105	6.71387	0.65918	0.640869	0.613403
9.385432	1.95313	2.92969	8.54492	0.759888	0.604248	0.567627
9.385492	1.83105	3.2959	7.56836	0.558472	0.558472	0.567627
9.385552	1.34277	3.17383	6.34766	0.650024	0.622559	0.549316
9.385612	1.70898	3.84521	5.49316	0.750732	0.723267	0.631714
9.385672	1.64795	3.17383	7.32422	0.650024	0.531006	0.50354
9.385732	0.854492	2.80762	6.10352	0.65918	0.65918	0.613403
9.385792	1.58691	2.92969	8.30078	0.695801	0.65918	0.67749
9.385852	1.28174	2.68555	6.34766	0.613403	0.585938	0.558472
9.385912	1.52588	2.68555	7.20215	0.65918	0.668335	0.613403
9.385972	1.95313	3.11279	9.0332	0.558472	0.531006	0.430298
9.386032	2.31934	3.05176	4.5166	0.769043	0.686646	0.778198
9.386092	2.19727	3.17383	7.8125	0.796509	0.668335	0.576782
9.386152	1.89209	3.41797	8.91113	0.549316	0.50354	0.448608
9.386212	0.610352	2.92969	5.7373	0.622559	0.595093	0.65918
9.386272	0.793457	3.41797	6.34766	0.714111	0.759888	0.686646
9.386332	0.976563	3.11279	7.69043	0.640869	0.613403	0.494385
9.386392	0.976563	2.62451	7.20215	0.686646	0.631714	0.457764
9.386452	1.95313	3.54004	7.8125	0.65918	0.640869	0.595093
9.386512	2.50244	2.80762	6.5918	0.732422	0.585938	0.613403
9.386572	1.95313	3.41797	7.08008	0.759888	0.695801	0.668335
9.386632	1.15967	3.78418	9.76563	0.67749	0.631714	0.476074
9.386692	1.15967	3.479	6.83594	0.650024	0.640869	0.558472
9.386752	1.28174	3.479	7.8125	0.732422	0.732422	0.622559
9.386812	1.83105	3.2959	7.08008	0.67749	0.576782	0.512695
9.386872	1.28174	2.31934	7.20215	0.65918	0.558472	0.585938
9.386932	1.64795	2.74658	7.44629	0.640869	0.567627	0.585938
9.386992	2.0752	2.92969	6.83594	0.714111	0.622559	0.640869
9.387052	1.58691	4.02832	7.69043	0.723267	0.686646	0.631714
9.387112	2.01416	3.78418	7.69043	0.769043	0.65918	0.466919
9.387172	1.58691	3.35693	8.91113	0.567627	0.613403	0.494385
9.387232	1.34277	2.92969	1.2207	0.814819	0.759888	0.695801
9.387292	1.34277	3.11279	8.42285	0.686646	0.613403	0.457764
9.387352	0.976563	1.89209	7.32422	0.485229	0.549316	0.531006
9.387412	1.34277	2.62451	6.5918	0.650024	0.686646	0.65918
9.387472	2.19727	2.99072	5.24902	0.714111	0.686646	0.567627
9.387532	1.2207	2.92969	6.22559	0.67749	0.640869	0.485229
9.387592	1.15967	3.11279	6.83594	0.704956	0.595093	0.466919
9.387652	1.2207	3.60107	6.95801	0.650024	0.631714	0.640869
9.387712	1.09863	3.2959	7.8125	0.67749	0.714111	0.65918
9.387772	1.09863	3.78418	7.32422	0.67749	0.769043	0.631714
9.387832	0.915527	2.80762	7.44629	0.540161	0.558472	0.421143
9.387892	0.793457	2.99072	5.49316	0.650024	0.65918	0.640869
9.387952	1.15967	4.08936	6.46973	0.723267	0.67749	0.695801
9.388012	1.77002	3.78418	6.71387	0.750732	0.604248	0.650024
9.388072	1.52588	3.54004	7.69043	0.686646	0.640869	0.622559
9.388132	1.52588	3.78418	8.05664	0.65918	0.640869	0.549316
9.388192	0.915527	2.99072	5.61523	0.65918	0.67749	0.650024
9.388252	0.915527	3.41797	8.17871	0.704956	0.695801	0.613403
9.388312	1.40381	2.99072	7.69043	0.686646	0.613403	0.384521
9.388372	1.95313	2.44141	6.34766	0.650024	0.585938	0.65918
9.388432	1.64795	3.05176	6.22559	0.805664	0.686646	0.65918
9.388492	1.0376	3.60107	10.1318	0.604248	0.540161	0.411987
9.388552	1.0376	3.479	8.30078	0.640869	0.576782	0.521851
9.388612	1.0376	4.02832	5.49316	0.769043	0.769043	0.686646
9.388672	1.83105	3.479	5.98145	0.750732	0.67749	0.549316
9.388732	1.28174	2.50244	7.44629	0.732422	0.668335	0.585938
9.388792	1.89209	2.0752	10.0098	0.640869	0.585938	0.512695
9.388852	1.15967	2.38037	6.46973	0.65918	0.686646	0.67749
9.388912	0.915527	3.23486	7.69043	0.741577	0.750732	0.668335
9.388972	1.52588	3.78418	7.93457	0.769043	0.723267	0.457764
9.389032	1.2207	3.41797	8.17871	0.604248	0.631714	0.485229
9.389092	1.15967	3.17383	7.44629	0.759888	0.640869	0.650024
9.389152	1.58691	3.41797	7.56836	0.67749	0.650024	0.67749
9.389212	1.2207	2.92969	8.05664	0.631714	0.668335	0.585938
9.389272	1.77002	3.11279	8.05664	0.695801	0.714111	0.585938
9.389332	1.46484	2.62451	6.83594	0.595093	0.613403	0.485229
9.389392	1.52588	2.62451	8.05664	0.704956	0.668335	0.558472
9.389452	1.2207	3.41797	7.56836	0.778198	0.704956	0.595093
9.389512	0.976563	3.2959	8.30078	0.613403	0.585938	0.439453
9.389572	0.549316	3.41797	6.95801	0.67749	0.860596	0.915527
9.389632	0.671387	3.54004	9.15527	0.759888	0.732422	0.576782
9.389692	0	2.92969	9.52148	0.576782	0.576782	0.357056
9.389752	0.793457	2.86865	7.08008	0.631714	0.67749	0.595093
9.389812	1.89209	2.92969	6.34766	0.732422	0.704956	0.695801
9.389872	1.89209	2.99072	8.42285	0.686646	0.576782	0.567627
9.389932	1.70898	3.2959	6.95801	0.668335	0.613403	0.595093
9.389992	1.34277	3.54004	8.05664	0.540161	0.613403	0.521851
9.390052	0.488281	3.54004	5.7373	0.67749	0.723267	0.595093
9.390112	1.09863	4.08936	8.30078	0.787354	0.778198	0.695801
